mision;activity;time;robot
;TB_enter;2023-08-21 22:55:45;4
;TB_task2;2023-08-21 22:55:50;4
;TA_enter;2023-08-21 22:56:08;0
;TA_task1;2023-08-21 22:56:13;0
;TA_task3;2023-08-21 22:56:15;3
;TB_task3;2023-08-21 22:56:15;3
;TC_enter;2023-08-21 22:56:24;1
;TC_task1;2023-08-21 22:56:29;1
;TD_enter;2023-08-21 22:57:17;3
;TD_task2;2023-08-21 22:57:22;3
;TC_task3;2023-08-21 22:57:24;0
;TD_task3;2023-08-21 22:57:24;0
;TF_enter;2023-08-21 22:57:38;4
;TF_task2;2023-08-21 22:57:43;4
;TE_enter;2023-08-21 22:58:56;0
;TE_task1;2023-08-21 22:59:01;0
;TE_task3;2023-08-21 22:59:02;3
;TF_task3;2023-08-21 22:59:02;3
;TH_enter;2023-08-21 22:59:17;5
;TG_enter;2023-08-21 22:59:19;1
;TH_task2;2023-08-21 22:59:22;5
;TG_task1;2023-08-21 22:59:24;1
;TG_task3;2023-08-21 22:59:25;4
;TH_task3;2023-08-21 22:59:25;4
;TG_task4;2023-08-21 22:59:26;1
;TH_task4;2023-08-21 22:59:26;1
