mision;activity;time;robot
;TB_enter;2023-09-06 19:02:23;5
;TB_task2;2023-09-06 19:02:28;5
;TA_enter;2023-09-06 19:02:33;1
;TA_task1;2023-09-06 19:02:38;1
;TA_task3;2023-09-06 19:02:40;4
;TB_task3;2023-09-06 19:02:40;4
;TC_enter;2023-09-06 19:02:52;2
;TC_task1;2023-09-06 19:02:57;2
;TD_enter;2023-09-06 19:03:00;3
;TD_task2;2023-09-06 19:03:05;3
;TC_task3;2023-09-06 19:03:07;0
;TD_task3;2023-09-06 19:03:07;0
;TF_enter;2023-09-06 19:03:23;1
;TF_task2;2023-09-06 19:03:27;1
;TE_enter;2023-09-06 19:04:51;0
;TE_task1;2023-09-06 19:04:56;0
;TE_task3;2023-09-06 19:04:57;3
;TF_task3;2023-09-06 19:04:57;3
;TG_enter;2023-09-06 19:05:02;5
;TG_task1;2023-09-06 19:05:07;5
;TH_enter;2023-09-06 19:05:13;3
;TH_task2;2023-09-06 19:05:18;3
;TG_task3;2023-09-06 19:05:19;0
;TH_task3;2023-09-06 19:05:19;0
;TG_task4;2023-09-06 19:05:19;3
;TH_task4;2023-09-06 19:05:19;3
