mision;activity;time;robot
;TB_enter;2023-09-06 20:34:21;5
;TB_task2;2023-09-06 20:34:26;5
;TA_enter;2023-09-06 20:34:31;1
;TA_task1;2023-09-06 20:34:36;1
;TA_task3;2023-09-06 20:34:38;4
;TB_task3;2023-09-06 20:34:38;4
;TC_enter;2023-09-06 20:34:50;2
;TC_task1;2023-09-06 20:34:55;2
;TD_enter;2023-09-06 20:34:58;3
;TD_task2;2023-09-06 20:35:03;3
;TC_task3;2023-09-06 20:35:05;0
;TD_task3;2023-09-06 20:35:05;0
;TF_enter;2023-09-06 20:35:21;1
;TF_task2;2023-09-06 20:35:25;1
;TE_enter;2023-09-06 20:36:49;0
;TE_task1;2023-09-06 20:36:54;0
;TE_task3;2023-09-06 20:36:55;3
;TF_task3;2023-09-06 20:36:55;3
;TG_enter;2023-09-06 20:37:00;5
;TG_task1;2023-09-06 20:37:05;5
;TH_enter;2023-09-06 20:37:11;3
;TH_task2;2023-09-06 20:37:16;3
;TG_task3;2023-09-06 20:37:17;0
;TH_task3;2023-09-06 20:37:17;0
;TG_task4;2023-09-06 20:37:17;3
;TH_task4;2023-09-06 20:37:17;3
