mision;activity;time;robot
;TA_enter;2023-08-21 22:55:42;5
;TB_enter;2023-08-21 22:55:43;3
;TA_task1;2023-08-21 22:55:47;5
;TB_task2;2023-08-21 22:55:48;3
;TA_task3;2023-08-21 22:55:50;0
;TB_task3;2023-08-21 22:55:50;0
;TC_enter;2023-08-21 22:55:57;4
;TC_task1;2023-08-21 22:56:02;4
;TD_enter;2023-08-21 22:56:47;1
;TD_task2;2023-08-21 22:56:52;1
;TC_task3;2023-08-21 22:56:54;4
;TD_task3;2023-08-21 22:56:54;4
;TF_enter;2023-08-21 22:57:06;2
;TE_enter;2023-08-21 22:57:09;3
;TF_task2;2023-08-21 22:57:10;2
;TE_task1;2023-08-21 22:57:14;3
;TE_task3;2023-08-21 22:57:16;0
;TF_task3;2023-08-21 22:57:16;0
;TG_enter;2023-08-21 22:57:29;5
;TH_enter;2023-08-21 22:57:31;4
;TG_task1;2023-08-21 22:57:34;5
;TH_task2;2023-08-21 22:57:36;4
;TG_task3;2023-08-21 22:57:37;1
;TH_task3;2023-08-21 22:57:37;1
;TG_task4;2023-08-21 22:57:38;4
;TH_task4;2023-08-21 22:57:38;4
