mision;activity;time;robot
;TB_enter;2023-09-06 14:51:08;5
;TB_task2;2023-09-06 14:51:13;5
;TA_enter;2023-09-06 14:51:18;1
;TA_task1;2023-09-06 14:51:23;1
;TA_task3;2023-09-06 14:51:25;4
;TB_task3;2023-09-06 14:51:25;4
;TC_enter;2023-09-06 14:51:37;2
;TC_task1;2023-09-06 14:51:42;2
;TD_enter;2023-09-06 14:51:45;3
;TD_task2;2023-09-06 14:51:50;3
;TC_task3;2023-09-06 14:51:52;0
;TD_task3;2023-09-06 14:51:52;0
;TF_enter;2023-09-06 14:52:08;1
;TF_task2;2023-09-06 14:52:12;1
;TE_enter;2023-09-06 14:53:36;0
;TE_task1;2023-09-06 14:53:41;0
;TE_task3;2023-09-06 14:53:42;3
;TF_task3;2023-09-06 14:53:42;3
;TG_enter;2023-09-06 14:53:47;5
;TG_task1;2023-09-06 14:53:52;5
;TH_enter;2023-09-06 14:53:58;3
;TH_task2;2023-09-06 14:54:03;3
;TG_task3;2023-09-06 14:54:04;0
;TH_task3;2023-09-06 14:54:04;0
;TG_task4;2023-09-06 14:54:04;3
;TH_task4;2023-09-06 14:54:04;3
