mision;activity;time;robot
;TA_enter;2023-08-25 15:32:29;0
;TA_task1;2023-08-25 15:32:34;0
;TB_enter;2023-08-25 15:32:35;2
;TB_task2;2023-08-25 15:32:40;2
;TA_task3;2023-08-25 15:32:42;5
;TB_task3;2023-08-25 15:32:42;5
;TC_enter;2023-08-25 15:32:57;1
;TC_task1;2023-08-25 15:33:02;1
;TD_enter;2023-08-25 15:33:15;5
;TD_task2;2023-08-25 15:33:20;5
;TC_task3;2023-08-25 15:33:22;2
;TD_task3;2023-08-25 15:33:22;2
;TF_enter;2023-08-25 15:33:37;2
;TE_enter;2023-08-25 15:33:42;0
;TF_task2;2023-08-25 15:33:42;2
;TE_task1;2023-08-25 15:33:48;0
;TE_task3;2023-08-25 15:33:49;3
;TF_task3;2023-08-25 15:33:49;3
;TH_enter;2023-08-25 15:34:05;1
;TG_enter;2023-08-25 15:34:05;5
;TH_task2;2023-08-25 15:34:10;1
;TG_task1;2023-08-25 15:34:10;5
;TG_task3;2023-08-25 15:34:12;2
;TH_task3;2023-08-25 15:34:12;2
;TG_task4;2023-08-25 15:34:12;5
;TH_task4;2023-08-25 15:34:12;5
