mision;activity;time;robot
;TB_enter;2023-08-25 15:32:29;1
;TB_task2;2023-08-25 15:32:34;1
;TA_enter;2023-08-25 15:32:35;3
;TA_task1;2023-08-25 15:32:40;3
;TA_task3;2023-08-25 15:32:42;0
;TB_task3;2023-08-25 15:32:42;0
;TC_enter;2023-08-25 15:33:06;5
;TD_enter;2023-08-25 15:33:06;2
;TC_task1;2023-08-25 15:33:11;5
;TD_task2;2023-08-25 15:33:11;2
;TC_task3;2023-08-25 15:33:13;5
;TD_task3;2023-08-25 15:33:13;5
;TF_enter;2023-08-25 15:33:38;4
;TF_task2;2023-08-25 15:33:43;4
;TE_enter;2023-08-25 15:34:20;0
;TE_task1;2023-08-25 15:34:25;0
;TE_task3;2023-08-25 15:34:26;3
;TF_task3;2023-08-25 15:34:26;3
;TG_enter;2023-08-25 15:34:41;2
;TH_enter;2023-08-25 15:34:45;5
;TG_task1;2023-08-25 15:34:46;2
;TH_task2;2023-08-25 15:34:50;5
;TG_task3;2023-08-25 15:34:51;2
;TH_task3;2023-08-25 15:34:51;2
;TG_task4;2023-08-25 15:34:51;5
;TH_task4;2023-08-25 15:34:51;5
