mision;activity;time;robot
;TB_enter;2023-09-05 23:08:54;5
;TB_task2;2023-09-05 23:08:59;5
;TA_enter;2023-09-05 23:09:04;1
;TA_task1;2023-09-05 23:09:09;1
;TA_task3;2023-09-05 23:09:11;4
;TB_task3;2023-09-05 23:09:11;4
;TC_enter;2023-09-05 23:09:23;2
;TC_task1;2023-09-05 23:09:28;2
;TD_enter;2023-09-05 23:09:31;3
;TD_task2;2023-09-05 23:09:36;3
;TC_task3;2023-09-05 23:09:38;0
;TD_task3;2023-09-05 23:09:38;0
;TF_enter;2023-09-05 23:09:54;1
;TF_task2;2023-09-05 23:09:58;1
;TE_enter;2023-09-05 23:11:22;0
;TE_task1;2023-09-05 23:11:27;0
;TE_task3;2023-09-05 23:11:28;3
;TF_task3;2023-09-05 23:11:28;3
;TG_enter;2023-09-05 23:11:33;5
;TG_task1;2023-09-05 23:11:38;5
;TH_enter;2023-09-05 23:11:44;3
;TH_task2;2023-09-05 23:11:49;3
;TG_task3;2023-09-05 23:11:50;0
;TH_task3;2023-09-05 23:11:50;0
;TG_task4;2023-09-05 23:11:50;3
;TH_task4;2023-09-05 23:11:50;3
