mision;activity;time;robot
;TB_enter;2023-08-21 22:55:12;0
;TB_task2;2023-08-21 22:55:17;0
;TA_enter;2023-08-21 22:55:25;2
;TA_task1;2023-08-21 22:55:30;2
;TA_task3;2023-08-21 22:55:32;5
;TB_task3;2023-08-21 22:55:32;5
;TC_enter;2023-08-21 22:55:40;1
;TC_task1;2023-08-21 22:55:45;1
;TD_enter;2023-08-21 22:55:52;5
;TD_task2;2023-08-21 22:55:57;5
;TC_task3;2023-08-21 22:55:59;2
;TD_task3;2023-08-21 22:55:59;2
;TF_enter;2023-08-21 22:56:10;4
;TF_task2;2023-08-21 22:56:15;4
;TE_enter;2023-08-21 22:56:17;0
;TE_task1;2023-08-21 22:56:22;0
;TE_task3;2023-08-21 22:56:24;3
;TF_task3;2023-08-21 22:56:24;3
;TG_enter;2023-08-21 22:56:30;3
;TG_task1;2023-08-21 22:56:35;3
;TH_enter;2023-08-21 22:56:40;5
;TH_task2;2023-08-21 22:56:45;5
;TG_task3;2023-08-21 22:56:47;2
;TH_task3;2023-08-21 22:56:47;2
;TG_task4;2023-08-21 22:56:47;5
;TH_task4;2023-08-21 22:56:47;5
