mision;activity;time;robot
;TA_enter;2023-08-21 22:48:41;2
;TA_task1;2023-08-21 22:48:46;2
;TB_enter;2023-08-21 22:49:25;4
;TB_task2;2023-08-21 22:49:30;4
;TA_task3;2023-08-21 22:49:32;1
;TB_task3;2023-08-21 22:49:32;1
;TC_enter;2023-08-21 22:49:41;3
;TC_task1;2023-08-21 22:49:46;3
;TD_enter;2023-08-21 22:50:26;0
;TD_task2;2023-08-21 22:50:30;0
;TC_task3;2023-08-21 22:50:32;3
;TD_task3;2023-08-21 22:50:32;3
;TF_enter;2023-08-21 22:50:37;5
;TF_task2;2023-08-21 22:50:42;5
;TE_enter;2023-08-21 22:51:14;2
;TE_task1;2023-08-21 22:51:19;2
;TE_task3;2023-08-21 22:51:21;5
;TF_task3;2023-08-21 22:51:21;5
;TH_enter;2023-08-21 22:51:36;1
;TH_task2;2023-08-21 22:51:41;1
;TG_enter;2023-08-21 22:52:39;4
;TG_task1;2023-08-21 22:52:44;4
;TG_task3;2023-08-21 22:52:46;1
;TH_task3;2023-08-21 22:52:46;1
;TG_task4;2023-08-21 22:52:46;4
;TH_task4;2023-08-21 22:52:46;4
