mision;activity;time;robot
;TB_enter;2023-09-05 22:00:45;5
;TB_task2;2023-09-05 22:00:50;5
;TA_enter;2023-09-05 22:00:55;1
;TA_task1;2023-09-05 22:01:00;1
;TA_task3;2023-09-05 22:01:02;4
;TB_task3;2023-09-05 22:01:02;4
;TC_enter;2023-09-05 22:01:14;2
;TC_task1;2023-09-05 22:01:19;2
;TD_enter;2023-09-05 22:01:22;3
;TD_task2;2023-09-05 22:01:27;3
;TC_task3;2023-09-05 22:01:29;0
;TD_task3;2023-09-05 22:01:29;0
;TF_enter;2023-09-05 22:01:45;1
;TF_task2;2023-09-05 22:01:49;1
;TE_enter;2023-09-05 22:03:13;0
;TE_task1;2023-09-05 22:03:18;0
;TE_task3;2023-09-05 22:03:19;3
;TF_task3;2023-09-05 22:03:19;3
;TG_enter;2023-09-05 22:03:24;5
;TG_task1;2023-09-05 22:03:29;5
;TH_enter;2023-09-05 22:03:35;3
;TH_task2;2023-09-05 22:03:40;3
;TG_task3;2023-09-05 22:03:41;0
;TH_task3;2023-09-05 22:03:41;0
;TG_task4;2023-09-05 22:03:41;3
;TH_task4;2023-09-05 22:03:41;3
