mision;activity;time;robot
;TA_enter;2023-08-25 15:32:28;0
;TA_task1;2023-08-25 15:32:33;0
;TB_enter;2023-08-25 15:32:39;5
;TB_task2;2023-08-25 15:32:44;5
;TA_task3;2023-08-25 15:32:45;2
;TB_task3;2023-08-25 15:32:45;2
;TC_enter;2023-08-25 15:32:56;4
;TC_task1;2023-08-25 15:33:01;4
;TD_enter;2023-08-25 15:34:37;2
;TD_task2;2023-08-25 15:34:42;2
;TC_task3;2023-08-25 15:34:43;5
;TD_task3;2023-08-25 15:34:43;5
;TF_enter;2023-08-25 15:35:06;1
;TF_task2;2023-08-25 15:35:11;1
;TE_enter;2023-08-25 15:35:22;5
;TE_task1;2023-08-25 15:35:27;5
;TE_task3;2023-08-25 15:35:30;2
;TF_task3;2023-08-25 15:35:30;2
;TH_enter;2023-08-25 15:35:38;3
;TH_task2;2023-08-25 15:35:43;3
;TG_enter;2023-08-25 15:35:44;4
;TG_task1;2023-08-25 15:35:49;4
;TG_task3;2023-08-25 15:35:50;1
;TH_task3;2023-08-25 15:35:50;1
;TG_task4;2023-08-25 15:35:50;4
;TH_task4;2023-08-25 15:35:50;4
