mision;activity;time;robot
;TB_enter;2023-08-21 22:56:09;4
;TA_enter;2023-08-21 22:56:13;1
;TB_task2;2023-08-21 22:56:14;4
;TA_task1;2023-08-21 22:56:18;1
;TA_task3;2023-08-21 22:56:20;4
;TB_task3;2023-08-21 22:56:20;4
;TD_enter;2023-08-21 22:56:33;5
;TD_task2;2023-08-21 22:56:38;5
;TC_enter;2023-08-21 22:57:11;3
;TC_task1;2023-08-21 22:57:16;3
;TC_task3;2023-08-21 22:57:18;0
;TD_task3;2023-08-21 22:57:18;0
;TF_enter;2023-08-21 22:57:34;4
;TF_task2;2023-08-21 22:57:39;4
;TE_enter;2023-08-21 22:57:47;0
;TE_task1;2023-08-21 22:57:52;0
;TE_task3;2023-08-21 22:57:53;3
;TF_task3;2023-08-21 22:57:53;3
;TG_enter;2023-08-21 22:58:01;2
;TG_task1;2023-08-21 22:58:06;2
;TH_enter;2023-08-21 22:58:11;5
;TH_task2;2023-08-21 22:58:16;5
;TG_task3;2023-08-21 22:58:17;2
;TH_task3;2023-08-21 22:58:17;2
;TG_task4;2023-08-21 22:58:17;5
;TH_task4;2023-08-21 22:58:17;5
