mision;activity;time;robot
;TB_enter;2023-08-21 22:48:15;0
;TB_task2;2023-08-21 22:48:19;0
;TA_enter;2023-08-21 22:48:21;3
;TA_task1;2023-08-21 22:48:26;3
;TA_task3;2023-08-21 22:48:28;0
;TB_task3;2023-08-21 22:48:28;0
;TC_enter;2023-08-21 22:48:45;2
;TC_task1;2023-08-21 22:48:50;2
;TD_enter;2023-08-21 22:48:51;5
;TD_task2;2023-08-21 22:48:56;5
;TC_task3;2023-08-21 22:48:58;2
;TD_task3;2023-08-21 22:48:58;2
;TE_enter;2023-08-21 22:49:36;0
;TE_task1;2023-08-21 22:49:41;0
;TF_enter;2023-08-21 22:49:44;4
;TF_task2;2023-08-21 22:49:49;4
;TE_task3;2023-08-21 22:49:51;1
;TF_task3;2023-08-21 22:49:51;1
;TH_enter;2023-08-21 22:50:01;1
;TH_task2;2023-08-21 22:50:06;1
;TG_enter;2023-08-21 22:50:44;5
;TG_task1;2023-08-21 22:50:48;5
;TG_task3;2023-08-21 22:50:50;2
;TH_task3;2023-08-21 22:50:50;2
;TG_task4;2023-08-21 22:50:50;5
;TH_task4;2023-08-21 22:50:50;5
