mision;activity;time;robot
;TB_enter;2023-08-21 22:48:20;5
;TA_enter;2023-08-21 22:48:23;2
;TB_task2;2023-08-21 22:48:25;5
;TA_task1;2023-08-21 22:48:27;2
;TA_task3;2023-08-21 22:48:29;5
;TB_task3;2023-08-21 22:48:29;5
;TC_enter;2023-08-21 22:48:42;1
;TC_task1;2023-08-21 22:48:47;1
;TD_enter;2023-08-21 22:48:47;0
;TD_task2;2023-08-21 22:48:52;0
;TC_task3;2023-08-21 22:48:54;3
;TD_task3;2023-08-21 22:48:54;3
;TE_enter;2023-08-21 22:49:03;4
;TF_enter;2023-08-21 22:49:05;3
;TE_task1;2023-08-21 22:49:07;4
;TF_task2;2023-08-21 22:49:10;3
;TE_task3;2023-08-21 22:49:12;0
;TF_task3;2023-08-21 22:49:12;0
;TG_enter;2023-08-21 22:49:26;1
;TG_task1;2023-08-21 22:49:31;1
;TH_enter;2023-08-21 22:49:32;5
;TH_task2;2023-08-21 22:49:37;5
;TG_task3;2023-08-21 22:49:38;2
;TH_task3;2023-08-21 22:49:38;2
;TG_task4;2023-08-21 22:49:39;5
;TH_task4;2023-08-21 22:49:39;5
