mision;activity;time;robot
;TB_enter;2023-09-05 23:07:56;5
;TB_task2;2023-09-05 23:08:01;5
;TA_enter;2023-09-05 23:08:06;1
;TA_task1;2023-09-05 23:08:11;1
;TA_task3;2023-09-05 23:08:13;4
;TB_task3;2023-09-05 23:08:13;4
;TC_enter;2023-09-05 23:08:25;2
;TC_task1;2023-09-05 23:08:30;2
;TD_enter;2023-09-05 23:08:33;3
;TD_task2;2023-09-05 23:08:38;3
;TC_task3;2023-09-05 23:08:40;0
;TD_task3;2023-09-05 23:08:40;0
;TF_enter;2023-09-05 23:08:56;1
;TF_task2;2023-09-05 23:09:00;1
;TE_enter;2023-09-05 23:10:24;0
;TE_task1;2023-09-05 23:10:29;0
;TE_task3;2023-09-05 23:10:30;3
;TF_task3;2023-09-05 23:10:30;3
;TG_enter;2023-09-05 23:10:35;5
;TG_task1;2023-09-05 23:10:40;5
;TH_enter;2023-09-05 23:10:46;3
;TH_task2;2023-09-05 23:10:51;3
;TG_task3;2023-09-05 23:10:52;0
;TH_task3;2023-09-05 23:10:52;0
;TG_task4;2023-09-05 23:10:52;3
;TH_task4;2023-09-05 23:10:52;3
