mision;activity;time;robot
;TB_enter;2023-08-21 22:55:33;5
;TB_task2;2023-08-21 22:55:38;5
;TA_enter;2023-08-21 22:55:44;2
;TA_task1;2023-08-21 22:55:49;2
;TA_task3;2023-08-21 22:55:51;5
;TB_task3;2023-08-21 22:55:51;5
;TC_enter;2023-08-21 22:56:00;0
;TC_task1;2023-08-21 22:56:05;0
;TD_enter;2023-08-21 22:56:57;1
;TD_task2;2023-08-21 22:57:02;1
;TC_task3;2023-08-21 22:57:04;4
;TD_task3;2023-08-21 22:57:04;4
;TF_enter;2023-08-21 22:57:14;4
;TF_task2;2023-08-21 22:57:18;4
;TE_enter;2023-08-21 22:57:20;5
;TE_task1;2023-08-21 22:57:25;5
;TE_task3;2023-08-21 22:57:26;2
;TF_task3;2023-08-21 22:57:26;2
;TG_enter;2023-08-21 22:57:38;2
;TG_task1;2023-08-21 22:57:43;2
;TH_enter;2023-08-21 22:58:08;0
;TH_task2;2023-08-21 22:58:13;0
;TG_task3;2023-08-21 22:58:14;3
;TH_task3;2023-08-21 22:58:14;3
;TG_task4;2023-08-21 22:58:14;0
;TH_task4;2023-08-21 22:58:14;0
