mision;activity;time;robot
;TB_enter;2023-08-21 22:48:56;4
;TB_task2;2023-08-21 22:49:01;4
;TA_enter;2023-08-21 22:49:19;0
;TA_task1;2023-08-21 22:49:24;0
;TA_task3;2023-08-21 22:49:26;3
;TB_task3;2023-08-21 22:49:26;3
;TC_enter;2023-08-21 22:49:35;1
;TC_task1;2023-08-21 22:49:40;1
;TD_enter;2023-08-21 22:50:28;3
;TD_task2;2023-08-21 22:50:33;3
;TC_task3;2023-08-21 22:50:35;0
;TD_task3;2023-08-21 22:50:35;0
;TF_enter;2023-08-21 22:50:49;4
;TF_task2;2023-08-21 22:50:54;4
;TE_enter;2023-08-21 22:52:07;0
;TE_task1;2023-08-21 22:52:12;0
;TE_task3;2023-08-21 22:52:13;3
;TF_task3;2023-08-21 22:52:13;3
;TH_enter;2023-08-21 22:52:28;5
;TG_enter;2023-08-21 22:52:30;1
;TH_task2;2023-08-21 22:52:33;5
;TG_task1;2023-08-21 22:52:35;1
;TG_task3;2023-08-21 22:52:36;4
;TH_task3;2023-08-21 22:52:36;4
;TG_task4;2023-08-21 22:52:37;1
;TH_task4;2023-08-21 22:52:37;1
