mision;activity;time;robot
;TB_enter;2023-09-06 15:14:57;5
;TB_task2;2023-09-06 15:15:02;5
;TA_enter;2023-09-06 15:15:07;1
;TA_task1;2023-09-06 15:15:12;1
;TA_task3;2023-09-06 15:15:14;4
;TB_task3;2023-09-06 15:15:14;4
;TC_enter;2023-09-06 15:15:26;2
;TC_task1;2023-09-06 15:15:31;2
;TD_enter;2023-09-06 15:15:34;3
;TD_task2;2023-09-06 15:15:39;3
;TC_task3;2023-09-06 15:15:41;0
;TD_task3;2023-09-06 15:15:41;0
;TF_enter;2023-09-06 15:15:57;1
;TF_task2;2023-09-06 15:16:01;1
;TE_enter;2023-09-06 15:17:25;0
;TE_task1;2023-09-06 15:17:30;0
;TE_task3;2023-09-06 15:17:31;3
;TF_task3;2023-09-06 15:17:31;3
;TG_enter;2023-09-06 15:17:36;5
;TG_task1;2023-09-06 15:17:41;5
;TH_enter;2023-09-06 15:17:47;3
;TH_task2;2023-09-06 15:17:52;3
;TG_task3;2023-09-06 15:17:53;0
;TH_task3;2023-09-06 15:17:53;0
;TG_task4;2023-09-06 15:17:53;3
;TH_task4;2023-09-06 15:17:53;3
