mision;activity;time;robot
;TB_enter;2023-08-21 22:48:22;4
;TA_enter;2023-08-21 22:48:22;5
;TB_task2;2023-08-21 22:48:27;4
;TA_task1;2023-08-21 22:48:27;5
;TA_task3;2023-08-21 22:48:29;2
;TB_task3;2023-08-21 22:48:29;2
;TD_enter;2023-08-21 22:48:56;1
;TD_task2;2023-08-21 22:49:01;1
;TC_enter;2023-08-21 22:49:18;2
;TC_task1;2023-08-21 22:49:23;2
;TC_task3;2023-08-21 22:49:25;5
;TD_task3;2023-08-21 22:49:25;5
;TF_enter;2023-08-21 22:49:33;3
;TF_task2;2023-08-21 22:49:38;3
;TE_enter;2023-08-21 22:49:48;0
;TE_task1;2023-08-21 22:49:53;0
;TE_task3;2023-08-21 22:49:55;3
;TF_task3;2023-08-21 22:49:55;3
;TH_enter;2023-08-21 22:50:00;4
;TG_enter;2023-08-21 22:50:02;5
;TH_task2;2023-08-21 22:50:05;4
;TG_task1;2023-08-21 22:50:07;5
;TG_task3;2023-08-21 22:50:09;2
;TH_task3;2023-08-21 22:50:09;2
;TG_task4;2023-08-21 22:50:09;5
;TH_task4;2023-08-21 22:50:09;5
