mision;activity;time;robot
;TB_enter;2023-08-21 22:48:17;0
;TB_task2;2023-08-21 22:48:22;0
;TA_enter;2023-08-21 22:48:40;4
;TA_task1;2023-08-21 22:48:44;4
;TA_task3;2023-08-21 22:48:46;1
;TB_task3;2023-08-21 22:48:46;1
;TC_enter;2023-08-21 22:48:52;2
;TC_task1;2023-08-21 22:48:57;2
;TD_enter;2023-08-21 22:49:28;3
;TD_task2;2023-08-21 22:49:32;3
;TC_task3;2023-08-21 22:49:34;0
;TD_task3;2023-08-21 22:49:34;0
;TF_enter;2023-08-21 22:49:49;1
;TF_task2;2023-08-21 22:49:54;1
;TE_enter;2023-08-21 22:49:55;4
;TE_task1;2023-08-21 22:50:00;4
;TE_task3;2023-08-21 22:50:02;1
;TF_task3;2023-08-21 22:50:02;1
;TG_enter;2023-08-21 22:50:15;2
;TH_enter;2023-08-21 22:50:17;3
;TG_task1;2023-08-21 22:50:20;2
;TH_task2;2023-08-21 22:50:21;3
;TG_task3;2023-08-21 22:50:23;0
;TH_task3;2023-08-21 22:50:23;0
;TG_task4;2023-08-21 22:50:23;3
;TH_task4;2023-08-21 22:50:23;3
