case_id;activity;time
3;T1_enter;230
3;T1_task1;279
0;T2_enter;443
0;T2_task2;492
4;T3_enter;575
4;T3_task3;624
5;T4_enter;1350
5;T4_task4;1399
1;T5_enter;1788
1;T5_task5;1837
0;T6_enter;1882
0;T6_task6;1931
5;T7_enter;2452
5;T7_task7;2501
4;T8_enter;2645
4;T8_task8;2694
1;T1-T8_task9;2711
