mision, action, DateTime, org:resource, randomSeed 
,T_26_Busy,2023-09-20 12:52:48,14,6
,T_26_Done,2023-09-20 12:52:52,14,6
,T_48_Busy,2023-09-20 12:53:09,27,6
,T_48_Done,2023-09-20 12:53:13,27,6
,T_18_Busy,2023-09-20 12:53:29,21,6
,T_18_Done,2023-09-20 12:53:33,21,6
,T_9_Busy,2023-09-20 12:54:01,28,6
,T_9_Done,2023-09-20 12:54:05,28,6
,T_55_Busy,2023-09-20 12:54:11,25,6
,T_55_Done,2023-09-20 12:54:15,25,6
,T_19_Busy,2023-09-20 12:55:08,12,6
,T_19_Done,2023-09-20 12:55:12,12,6
,T_39_Busy,2023-09-20 12:55:17,11,6
,T_39_Done,2023-09-20 12:55:21,11,6
,T_25_Busy,2023-09-20 12:55:51,15,6
,T_25_Done,2023-09-20 12:55:55,15,6
,T_15_Busy,2023-09-20 12:56:36,29,6
,T_15_Done,2023-09-20 12:56:40,29,6
,T_46_Busy,2023-09-20 12:57:09,9,6
,T_46_Done,2023-09-20 12:57:13,9,6
,T_51_Busy,2023-09-20 12:59:21,9,6
,T_51_Done,2023-09-20 12:59:24,9,6
,T_11_Busy,2023-09-20 13:00:39,11,6
,T_11_Done,2023-09-20 13:00:43,11,6
,T_19_Busy,2023-09-20 13:01:43,15,6
,T_19_Done,2023-09-20 13:01:47,15,6
,T_58_Busy,2023-09-20 13:03:14,14,6
,T_58_Done,2023-09-20 13:03:18,14,6
,T_30_Busy,2023-09-20 13:03:40,12,6
,T_30_Done,2023-09-20 13:03:44,12,6
,T_50_Busy,2023-09-20 13:04:11,22,6
,T_50_Done,2023-09-20 13:04:15,22,6
,T_47_Busy,2023-09-20 13:04:23,12,6
,T_47_Done,2023-09-20 13:04:27,12,6
,T_48_Busy,2023-09-20 13:04:37,4,6
,T_48_Done,2023-09-20 13:04:41,4,6
,T_15_ocupied,2023-09-20 13:05:12,8,6
,T_15_waiting,2023-09-20 13:05:12,8,6
,T_53_ocupied,2023-09-20 13:05:24,1,6
,T_53_waiting,2023-09-20 13:05:24,1,6
,T_53_Busy,2023-09-20 13:05:24,1,6
,T_15_Busy,2023-09-20 13:05:24,8,6
,T_53_Done,2023-09-20 13:05:29,1,6
,T_15_Done,2023-09-20 13:05:29,8,6
,simulation_successful,2023-09-20 13:05:29,user,6
