mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 13:57:26,0,10
,T_0_Done,2023-09-14 13:57:31,0,10
,T_2_Busy,2023-09-14 13:57:39,1,10
,T_2_Done,2023-09-14 13:57:43,1,10
,T_3_Busy,2023-09-14 13:58:42,2,10
,T_3_Done,2023-09-14 13:58:47,2,10
,T_6_ocupied,2023-09-14 13:58:54,0,10
,T_6_waiting,2023-09-14 13:58:54,0,10
,T_5_ocupied,2023-09-14 13:59:02,3,10
,T_5_waiting,2023-09-14 13:59:02,3,10
,T_1_ocupied,2023-09-14 13:59:25,1,10
,T_1_waiting,2023-09-14 13:59:25,1,10
,T_1_Busy,2023-09-14 13:59:25,1,10
,T_5_Busy,2023-09-14 13:59:25,3,10
,T_6_Busy,2023-09-14 13:59:25,0,10
,T_1_Done,2023-09-14 13:59:30,1,10
,T_5_Done,2023-09-14 13:59:30,3,10
,T_6_Done,2023-09-14 13:59:30,0,10
